"player","statCategory","dkLine","probabilityOver","probabilityUnder","moreDraftableId","lessDraftableId","summaryMore","summaryLess","maxProb","etrLine","diff","percentageDiff","etrPoints","etrAssists","etrRebounds","etrThreePtMade","etrTurnovers","etrSteals","etrBlocks","etrMinutes","etrPosition","etrTeam","etrOpponent"
"Bogdan Bogdanovic","Points + Assists + Rebounds",21.5,"0.451","0.549",50567914,50567915,"50567914: Bogdan Bogdanovic / OVER 21.5 Points + Assists + Rebounds / 45.1%","50567915: Bogdan Bogdanovic / UNDER 21.5 Points + Assists + Rebounds / 54.9%",0.5494,21.3,-0.1999999999999993,-0.009302325581395316,15.2,3.1,3,2.97,1.14,0.9,0.31,27.5,"SG/SF","ATL","BKN"
"Bogdan Bogdanovic","Assists + Rebounds",5.5,"0.542","0.458",50570284,50570285,"50570284: Bogdan Bogdanovic / OVER 5.5 Assists + Rebounds / 54.3%","50570285: Bogdan Bogdanovic / UNDER 5.5 Assists + Rebounds / 45.8%",0.5425,6.1,0.5999999999999996,0.10909090909090903,15.2,3.1,3,2.97,1.14,0.9,0.31,27.5,"SG/SF","ATL","BKN"
"Andre Drummond","Points",11.5,"0.607","0.393",50568852,50568853,"50568852: Andre Drummond / OVER 11.5 Points / 60.7%","50568853: Andre Drummond / UNDER 11.5 Points / 39.3%",0.6072,13.5,2,0.17391304347826086,13.5,1.8,14.3,0.01,1.87,1.35,1.05,29,"C","PHI","MIL"
"Andre Drummond","Rebounds",14.5,"0.448","0.552",50567442,50567443,"50567442: Andre Drummond / OVER 14.5 Rebounds / 44.8%","50567443: Andre Drummond / UNDER 14.5 Rebounds / 55.2%",0.552,14.3,-0.1999999999999993,-0.013793103448275813,13.5,1.8,14.3,0.01,1.87,1.35,1.05,29,"C","PHI","MIL"
"Andre Drummond","Points + Rebounds",25.5,"0.574","0.426",50572016,50572017,"50572016: Andre Drummond / OVER 25.5 Points + Rebounds / 57.4%","50572017: Andre Drummond / UNDER 25.5 Points + Rebounds / 42.6%",0.5735,27.8,2.3000000000000007,0.09019607843137258,13.5,1.8,14.3,0.01,1.87,1.35,1.05,29,"C","PHI","MIL"
"Andre Drummond","Points + Assists",12.5,"0.657","0.343",50570452,50570453,"50570452: Andre Drummond / OVER 12.5 Points + Assists / 65.7%","50570453: Andre Drummond / UNDER 12.5 Points + Assists / 34.3%",0.6572,15.3,2.8000000000000007,0.22400000000000006,13.5,1.8,14.3,0.01,1.87,1.35,1.05,29,"C","PHI","MIL"
"Andre Drummond","Points + Assists + Rebounds",26.5,"0.612","0.388",50571810,50571811,"50571810: Andre Drummond / OVER 26.5 Points + Assists + Rebounds / 61.2%","50571811: Andre Drummond / UNDER 26.5 Points + Assists + Rebounds / 38.8%",0.6118,29.6,3.1000000000000014,0.11698113207547176,13.5,1.8,14.3,0.01,1.87,1.35,1.05,29,"C","PHI","MIL"
"Andre Drummond","Assists + Rebounds",15.5,"0.512","0.488",50570456,50570457,"50570456: Andre Drummond / OVER 15.5 Assists + Rebounds / 51.2%","50570457: Andre Drummond / UNDER 15.5 Assists + Rebounds / 48.8%",0.5123,16.1,0.6000000000000014,0.03870967741935493,13.5,1.8,14.3,0.01,1.87,1.35,1.05,29,"C","PHI","MIL"
"Jakob Poeltl","Points",11.5,"0.536","0.464",50567342,50567343,"50567342: Jakob Poeltl / OVER 11.5 Points / 53.6%","50567343: Jakob Poeltl / UNDER 11.5 Points / 46.4%",0.5359,12.6,1.0999999999999996,0.09565217391304345,12.6,2.7,8.8,0.01,1.63,0.78,1.56,28,"C","TOR","CLE"
"Jakob Poeltl","Rebounds",8.5,"0.493","0.507",50567352,50567353,"50567352: Jakob Poeltl / OVER 8.5 Rebounds / 49.3%","50567353: Jakob Poeltl / UNDER 8.5 Rebounds / 50.7%",0.5066,8.8,0.3000000000000007,0.035294117647058906,12.6,2.7,8.8,0.01,1.63,0.78,1.56,28,"C","TOR","CLE"
"Jakob Poeltl","Points + Rebounds",19.5,"0.565","0.435",50567374,50567375,"50567374: Jakob Poeltl / OVER 19.5 Points + Rebounds / 56.5%","50567375: Jakob Poeltl / UNDER 19.5 Points + Rebounds / 43.5%",0.5649,21.4,1.8999999999999986,0.09743589743589737,12.6,2.7,8.8,0.01,1.63,0.78,1.56,28,"C","TOR","CLE"
"Jakob Poeltl","Steals",0.5,"0.537","0.463",50570492,50570493,"50570492: Jakob Poeltl / OVER 0.5 Steals / 53.7%","50570493: Jakob Poeltl / UNDER 0.5 Steals / 46.3%",0.5368999999999999,0.78,0.28,0.56,12.6,2.7,8.8,0.01,1.63,0.78,1.56,28,"C","TOR","CLE"
"Jakob Poeltl","Points + Assists",13.5,"0.579","0.421",50570494,50570495,"50570494: Jakob Poeltl / OVER 13.5 Points + Assists / 57.9%","50570495: Jakob Poeltl / UNDER 13.5 Points + Assists / 42.1%",0.5792999999999999,15.3,1.8000000000000007,0.1333333333333334,12.6,2.7,8.8,0.01,1.63,0.78,1.56,28,"C","TOR","CLE"
"Jakob Poeltl","Assists + Rebounds",10.5,"0.566","0.434",50570500,50570501,"50570500: Jakob Poeltl / OVER 10.5 Assists + Rebounds / 56.6%","50570501: Jakob Poeltl / UNDER 10.5 Assists + Rebounds / 43.4%",0.5663,11.5,1,0.09523809523809523,12.6,2.7,8.8,0.01,1.63,0.78,1.56,28,"C","TOR","CLE"
"Jakob Poeltl","Points + Assists + Rebounds",22.5,"0.548","0.452",50571016,50571017,"50571016: Jakob Poeltl / OVER 22.5 Points + Assists + Rebounds / 54.8%","50571017: Jakob Poeltl / UNDER 22.5 Points + Assists + Rebounds / 45.2%",0.5482,24.099999999999998,1.5999999999999979,0.07111111111111101,12.6,2.7,8.8,0.01,1.63,0.78,1.56,28,"C","TOR","CLE"
"Jakob Poeltl","Assists",2.5,"0.494","0.506",50573140,50573141,"50573140: Jakob Poeltl / OVER 2.5 Assists / 49.4%","50573141: Jakob Poeltl / UNDER 2.5 Assists / 50.6%",0.5056,2.7,0.20000000000000018,0.08000000000000007,12.6,2.7,8.8,0.01,1.63,0.78,1.56,28,"C","TOR","CLE"
"Jakob Poeltl","Turnovers",1.5,"0.484","0.516",50573154,50573155,"50573154: Jakob Poeltl / OVER 1.5 Turnovers / 48.4%","50573155: Jakob Poeltl / UNDER 1.5 Turnovers / 51.6%",0.5165,1.63,0.1299999999999999,0.0866666666666666,12.6,2.7,8.8,0.01,1.63,0.78,1.56,28,"C","TOR","CLE"
"Duncan Robinson","Assists",1.5,"0.289","0.711",50570338,50570339,"50570338: Duncan Robinson / OVER 1.5 Assists / 28.9%","50570339: Duncan Robinson / UNDER 1.5 Assists / 71.1%",0.711,1.1,-0.3999999999999999,-0.2666666666666666,5.9,1.1,1.5,1.29,0.7,0.38,0.13,15,"SG/SF","MIA","ORL"
"Duncan Robinson","Points + Assists",7.5,"0.405","0.595",50570346,50570347,"50570346: Duncan Robinson / OVER 7.5 Points + Assists / 40.5%","50570347: Duncan Robinson / UNDER 7.5 Points + Assists / 59.5%",0.5953,7,-0.5,-0.06666666666666667,5.9,1.1,1.5,1.29,0.7,0.38,0.13,15,"SG/SF","MIA","ORL"
"Duncan Robinson","Points + Rebounds",7.5,"0.440","0.560",50570352,50570353,"50570352: Duncan Robinson / OVER 7.5 Points + Rebounds / 44.0%","50570353: Duncan Robinson / UNDER 7.5 Points + Rebounds / 56.0%",0.5605,7.4,-0.09999999999999964,-0.013333333333333286,5.9,1.1,1.5,1.29,0.7,0.38,0.13,15,"SG/SF","MIA","ORL"
"Duncan Robinson","Points + Assists + Rebounds",9.5,"0.371","0.629",50570356,50570357,"50570356: Duncan Robinson / OVER 9.5 Points + Assists + Rebounds / 37.1%","50570357: Duncan Robinson / UNDER 9.5 Points + Assists + Rebounds / 62.9%",0.6291,8.5,-1,-0.10526315789473684,5.9,1.1,1.5,1.29,0.7,0.38,0.13,15,"SG/SF","MIA","ORL"
"Zach Edey","Points",11.5,"0.609","0.391",50567616,50567617,"50567616: Zach Edey / OVER 11.5 Points / 60.9%","50567617: Zach Edey / UNDER 11.5 Points / 39.1%",0.6086,13.5,2,0.17391304347826086,13.5,1.4,8.9,0.06,1.86,0.3,1.48,25.5,"C","MEM","UTA"
"Zach Edey","Points + Rebounds",19.5,"0.631","0.369",50567656,50567657,"50567656: Zach Edey / OVER 19.5 Points + Rebounds / 63.1%","50567657: Zach Edey / UNDER 19.5 Points + Rebounds / 36.9%",0.6307,22.4,2.8999999999999986,0.14871794871794863,13.5,1.4,8.9,0.06,1.86,0.3,1.48,25.5,"C","MEM","UTA"
"Zach Edey","Points + Assists",12.5,"0.634","0.366",50567660,50567661,"50567660: Zach Edey / OVER 12.5 Points + Assists / 63.4%","50567661: Zach Edey / UNDER 12.5 Points + Assists / 36.6%",0.6335999999999999,14.9,2.4000000000000004,0.19200000000000003,13.5,1.4,8.9,0.06,1.86,0.3,1.48,25.5,"C","MEM","UTA"
"Zach Edey","Assists + Rebounds",8.5,"0.653","0.347",50569778,50569779,"50569778: Zach Edey / OVER 8.5 Assists + Rebounds / 65.3%","50569779: Zach Edey / UNDER 8.5 Assists + Rebounds / 34.7%",0.6534,10.3,1.8000000000000007,0.21176470588235302,13.5,1.4,8.9,0.06,1.86,0.3,1.48,25.5,"C","MEM","UTA"
"Zach Edey","Points + Assists + Rebounds",20.5,"0.649","0.351",50567716,50567717,"50567716: Zach Edey / OVER 20.5 Points + Assists + Rebounds / 64.9%","50567717: Zach Edey / UNDER 20.5 Points + Assists + Rebounds / 35.1%",0.6491,23.799999999999997,3.299999999999997,0.16097560975609743,13.5,1.4,8.9,0.06,1.86,0.3,1.48,25.5,"C","MEM","UTA"
"Dillon Brooks","Points",10.5,"0.563","0.437",50564442,50564443,"50564442: Dillon Brooks / OVER 10.5 Points / 56.3%","50564443: Dillon Brooks / UNDER 10.5 Points / 43.7%",0.5629,11.8,1.3000000000000007,0.12380952380952388,11.8,1.7,2.8,1.81,1.23,0.9,0.18,29,"SG/SF","HOU","CHA"
"Dillon Brooks","Steals",0.5,"0.572","0.428",50567506,50567507,"50567506: Dillon Brooks / OVER 0.5 Steals / 57.2%","50567507: Dillon Brooks / UNDER 0.5 Steals / 42.8%",0.5717,0.9,0.4,0.8,11.8,1.7,2.8,1.81,1.23,0.9,0.18,29,"SG/SF","HOU","CHA"
"Dillon Brooks","Points + Rebounds",13.5,"0.544","0.456",50567520,50567521,"50567520: Dillon Brooks / OVER 13.5 Points + Rebounds / 54.4%","50567521: Dillon Brooks / UNDER 13.5 Points + Rebounds / 45.6%",0.5438000000000001,14.600000000000001,1.1000000000000014,0.08148148148148159,11.8,1.7,2.8,1.81,1.23,0.9,0.18,29,"SG/SF","HOU","CHA"
